transaction_id,customer_id,beneficiary_id,device_id,country,amount_usd,hour,is_new_beneficiary,is_cross_border,transactions_last_60m,label_synthetic_fraud,amount_robust_z,is_odd_hour,device_customer_count,is_shared_device,beneficiary_customer_count,is_concentrated_beneficiary,high_velocity,alert_score,priority,alert_reasons
T000991,C0052,B0094,D0046,DE,288.83,18,0,0,2,0,0.6745,0,4,1,8,1,0,22.1,Low,"shared device, beneficiary concentration"
T001005,C0020,B0118,D0071,ID,237.4,9,0,0,5,0,0.6745,0,8,1,9,1,0,22.1,Low,"shared device, beneficiary concentration"
T001149,C0104,B0053,D0056,MY,350.94,7,0,1,3,0,0.6745,0,7,1,5,0,0,22.1,Low,"cross-border, shared device"
T000487,C0051,B0111,D0167,NL,506.94,0,0,0,4,0,0.6468050847457627,1,12,1,5,0,0,22.0,Low,"odd-hour activity, shared device"
T000611,C0126,B0064,D0067,GB,222.42,12,0,0,3,0,0.645941946748145,0,11,1,10,1,0,22.0,Low,"shared device, beneficiary concentration"
T000720,C0090,B0138,D0156,ID,348.36,15,0,0,5,0,0.6537335009907025,0,9,1,9,1,0,22.0,Low,"shared device, beneficiary concentration"
T000891,C0015,B0230,D0073,MY,120.21,0,0,0,3,0,0.6499791886195995,1,9,1,6,0,0,22.0,Low,"odd-hour activity, shared device"
T000740,C0135,B0054,D0089,HK,261.69,7,0,1,3,0,0.5951701337628059,0,7,1,4,0,0,21.9,Low,"cross-border, shared device"
T001089,C0098,B0243,D0080,ID,213.11,0,0,0,4,0,0.6120538917604136,1,4,1,6,0,0,21.9,Low,"odd-hour activity, shared device"
T001128,C0096,B0044,D0017,CN,189.6,6,0,1,2,0,0.6205079783726756,0,6,1,3,0,0,21.9,Low,"cross-border, shared device"
T000048,C0134,B0121,D0116,CN,135.68,4,0,0,4,0,0.554103728941889,1,4,1,4,0,0,21.7,Low,"odd-hour activity, shared device"
T000240,C0095,B0248,D0153,US,394.12,12,0,0,3,0,3.729500552486188,0,6,1,4,0,0,21.7,Low,"unusual amount, shared device"
T000252,C0075,B0011,D0158,ID,295.92,21,0,1,1,0,0.5069281748785568,0,5,1,4,0,0,21.6,Low,"cross-border, shared device"
T000572,C0063,B0098,D0010,SG,174.43,2,0,0,2,0,0.4981594671884406,1,7,1,3,0,0,21.6,Low,"odd-hour activity, shared device"
T000799,C0048,B0073,D0176,MY,299.27,11,0,1,3,0,0.503617404737384,0,7,1,7,0,0,21.6,Low,"cross-border, shared device"
T000245,C0095,B0037,D0081,TH,177.17,23,0,0,2,0,0.4956270718232044,1,10,1,2,0,0,21.5,Low,"odd-hour activity, shared device"
T000507,C0080,B0255,D0112,HK,1017.41,20,0,0,1,0,3.6070162116881836,0,5,1,5,0,0,21.3,Low,"unusual amount, shared device"
T000691,C0150,B0048,D0062,MY,424.99,10,0,0,2,0,3.5925157605808393,0,7,1,6,0,0,21.2,Low,"unusual amount, shared device"
T000267,C0068,B0165,D0044,HK,97.68,22,0,1,1,0,0.359096153846154,0,10,1,6,0,0,21.1,Low,"cross-border, shared device"
T000573,C0043,B0094,D0108,SG,771.33,5,0,0,3,0,0.3676782594788772,0,8,1,8,1,0,21.1,Low,"shared device, beneficiary concentration"
T001007,C0128,B0035,D0064,SG,652.27,2,0,0,3,0,0.36527977766013764,1,4,1,6,0,0,21.1,Low,"odd-hour activity, shared device"
T001044,C0056,B0029,D0040,ID,202.9,4,0,0,2,0,0.3511281042009594,1,5,1,7,0,0,21.1,Low,"odd-hour activity, shared device"
T000414,C0020,B0180,D0173,HK,191.83,13,0,1,5,0,0.3106197466556174,0,8,1,1,0,0,21.0,Low,"cross-border, shared device"
T000415,C0003,B0016,D0036,MY,177.26,19,0,1,3,0,0.3163534798534797,0,7,1,6,0,0,21.0,Low,"cross-border, shared device"
T001032,C0026,B0019,D0138,HK,116.81,1,0,0,1,0,0.30403865011475073,1,8,1,4,0,0,21.0,Low,"odd-hour activity, shared device"
T000081,C0142,B0192,D0117,HK,167.11,0,0,0,3,0,0.2822925340990675,1,6,1,7,0,0,20.9,Low,"odd-hour activity, shared device"
T000371,C0051,B0021,D0119,SG,393.86,15,0,1,2,0,0.28264915254237283,0,5,1,2,0,0,20.9,Low,"cross-border, shared device"
T000701,C0079,B0139,D0066,ID,130.68,14,0,0,5,0,0.30120133317602665,0,5,1,8,1,0,20.9,Low,"shared device, beneficiary concentration"
T000837,C0122,B0152,D0066,HK,314.32,4,0,0,4,0,0.27230608065999934,1,5,1,5,0,0,20.9,Low,"odd-hour activity, shared device"
T000871,C0069,B0050,D0030,CN,200.56,10,0,1,3,0,0.2791977360608706,0,4,1,5,0,0,20.9,Low,"cross-border, shared device"
T001064,C0106,B0134,D0010,ID,408.16,12,0,1,1,0,0.2864799796790114,0,7,1,7,0,0,20.9,Low,"cross-border, shared device"
T000648,C0081,B0141,D0137,SG,282.88,0,0,0,2,0,0.25146214772517966,1,9,1,3,0,0,20.8,Low,"odd-hour activity, shared device"
T000962,C0062,B0064,D0134,MY,277.96,8,0,0,5,0,0.24317974324361558,0,11,1,10,1,0,20.8,Low,"shared device, beneficiary concentration"
T001136,C0009,B0140,D0014,HK,135.1,4,0,1,2,0,0.24965215179570655,1,3,0,4,0,0,20.8,Low,"cross-border, odd-hour activity"
T000894,C0148,B0052,D0052,TH,348.71,3,0,0,1,0,0.21026405308944887,1,7,1,3,0,0,20.7,Low,"odd-hour activity, shared device"
T000068,C0056,B0097,D0122,ID,517.51,6,0,0,3,0,3.3884779217061487,0,8,1,4,0,0,20.6,Low,"unusual amount, shared device"
T000265,C0149,B0221,D0039,SG,120.73,18,0,1,1,0,0.1854001295336787,0,12,1,6,0,0,20.6,Low,"cross-border, shared device"
T000638,C0045,B0079,D0028,CN,306.65,6,0,1,1,0,0.18813171810735158,0,6,1,7,0,0,20.6,Low,"cross-border, shared device"
T001087,C0121,B0235,D0061,ID,149.18,15,0,1,2,0,0.1904489244151876,0,8,1,3,0,0,20.6,Low,"cross-border, shared device"
T000039,C0042,B0078,D0152,US,140.71,23,0,0,2,0,0.14869292881032,1,5,1,4,0,0,20.5,Low,"odd-hour activity, shared device"
T000562,C0007,B0106,D0076,ID,626.92,7,0,0,3,0,3.3616303492508344,0,8,1,5,0,0,20.5,Low,"unusual amount, shared device"
T001097,C0126,B0044,D0019,TH,180.62,11,0,1,6,0,0.1536835443037976,0,9,1,3,0,0,20.5,Low,"cross-border, shared device"
T001162,C0075,B0195,D0031,TH,257.74,13,0,0,3,0,0.14950402498265095,0,9,1,9,1,0,20.5,Low,"shared device, beneficiary concentration"
T000251,C0027,B0077,D0158,TH,261.1,11,0,0,3,0,0.1422576424015835,0,5,1,9,1,0,20.4,Low,"shared device, beneficiary concentration"
T000358,C0134,B0201,D0114,ID,119.45,9,0,0,1,0,0.1396749952678402,0,5,1,8,1,0,20.4,Low,"shared device, beneficiary concentration"
T000587,C0104,B0052,D0134,TH,286.24,23,0,0,3,0,0.1289981250000001,1,11,1,3,0,0,20.4,Low,"odd-hour activity, shared device"
T000902,C0007,B0173,D0048,HK,620.86,20,0,0,2,0,3.317570092702382,0,5,1,2,0,0,20.4,Low,"unusual amount, shared device"
T000054,C0071,B0206,D0085,US,183.19,1,0,0,3,0,0.09155674171842659,1,7,1,5,0,0,20.3,Low,"odd-hour activity, shared device"
T000274,C0144,B0054,D0034,DE,239.77,2,0,0,2,0,0.08222890760270744,1,12,1,4,0,0,20.3,Low,"odd-hour activity, shared device"
T000289,C0082,B0029,D0115,GB,161.64,2,0,0,3,0,0.0909319674695027,1,7,1,7,0,0,20.3,Low,"odd-hour activity, shared device"
T000470,C0140,B0188,D0037,NL,72.74,23,0,0,3,0,0.08782978938841604,1,9,1,3,0,0,20.3,Low,"odd-hour activity, shared device"
T000855,C0044,B0186,D0043,HK,154.88,9,0,1,5,0,0.10494628143392185,0,7,1,6,0,0,20.3,Low,"cross-border, shared device"
T001095,C0050,B0186,D0167,TH,279.98,11,0,1,2,0,0.08374853678929775,0,12,1,6,0,0,20.3,Low,"cross-border, shared device"
T000777,C0064,B0242,D0111,GB,112.36,11,0,1,3,0,0.077195670414499,0,10,1,5,0,0,20.2,Low,"cross-border, shared device"
T000003,C0099,B0256,D0134,ID,9.59,17,0,0,4,0,-0.6745,0,11,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000004,C0066,B0198,D0003,GB,25.36,23,0,0,4,0,-0.713366006097561,1,9,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000022,C0056,B0144,D0136,HK,17.67,15,0,0,4,0,-1.4371440635511343,0,6,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000023,C0028,B0250,D0019,HK,53.62,15,0,0,5,0,-0.6253918188834576,0,9,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000028,C0124,B0256,D0069,HK,41.72,11,0,0,2,0,-0.6713822169893598,0,6,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000029,C0082,B0040,D0136,MY,144.4,11,0,0,3,0,-0.09093196746950241,0,6,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000030,C0067,B0075,D0049,HK,201.23,12,0,1,4,0,-0.47039774312167,0,6,1,6,0,0,20.0,Low,"cross-border, shared device"
T000031,C0068,B0213,D0024,HK,71.07,12,0,1,1,0,-0.36756153846153866,0,8,1,3,0,0,20.0,Low,"cross-border, shared device"
T000040,C0095,B0011,D0012,GB,143.92,4,0,0,3,0,0.0,1,6,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000042,C0114,B0202,D0001,CN,167.19,19,0,1,1,0,0.0,0,14,1,7,0,0,20.0,Low,"cross-border, shared device"
T000043,C0106,B0250,D0002,ID,203.98,6,0,0,1,0,-0.28466176958487127,0,12,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000058,C0024,B0144,D0168,SG,281.67,11,0,0,3,0,0.0,0,11,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000064,C0146,B0214,D0105,HK,44.25,23,0,0,4,0,-0.6745,1,6,1,6,0,0,20.0,Low,"odd-hour activity, shared device"
T000074,C0020,B0175,D0038,TH,20.62,12,0,1,2,0,-1.0565063928021783,0,8,1,6,0,0,20.0,Low,"cross-border, shared device"
T000084,C0125,B0208,D0058,US,78.97,23,0,0,6,0,-0.5615979364100264,1,6,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000088,C0047,B0061,D0010,ID,43.58,19,0,0,3,0,-0.5865380828534275,0,7,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000104,C0002,B0232,D0020,ID,170.56,0,0,0,2,0,-0.2851999657182036,1,7,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000105,C0120,B0159,D0010,CN,134.84,23,0,0,1,0,-0.4545698812785387,1,7,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000107,C0118,B0066,D0083,HK,138.1,3,0,0,2,0,-0.250881311424263,1,5,1,7,0,0,20.0,Low,"odd-hour activity, shared device"
T000109,C0071,B0108,D0073,US,131.76,18,0,0,2,0,-0.3573244047619048,0,9,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000110,C0106,B0221,D0022,NL,60.96,3,0,0,1,0,-0.6847239352216646,1,8,1,6,0,0,20.0,Low,"odd-hour activity, shared device"
T000111,C0042,B0136,D0036,ID,90.72,0,0,0,1,0,-0.49570754897276637,1,7,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000119,C0037,B0117,D0026,CN,58.31,13,0,0,1,0,-1.01495800445254,0,4,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000122,C0101,B0072,D0008,SG,94.52,14,0,1,5,0,-0.6745,0,4,1,4,0,0,20.0,Low,"cross-border, shared device"
T000123,C0099,B0143,D0038,HK,47.54,4,0,0,2,0,-0.3803122629582807,1,8,1,2,0,0,20.0,Low,"odd-hour activity, shared device"
T000124,C0071,B0230,D0072,SG,95.42,2,0,0,2,0,-0.6745,1,4,1,6,0,0,20.0,Low,"odd-hour activity, shared device"
T000126,C0085,B0049,D0058,ID,75.8,1,0,0,2,0,-0.8067912140384387,1,6,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000127,C0012,B0176,D0084,SG,108.22,4,0,0,3,0,-0.6745,1,9,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000137,C0091,B0166,D0003,HK,63.73,4,0,0,3,0,-0.6745,1,9,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000141,C0148,B0139,D0052,ID,320.76,7,0,0,1,0,0.0,0,7,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000161,C0150,B0022,D0104,CN,67.75,0,0,0,6,0,-0.6745,1,9,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000165,C0063,B0144,D0079,GB,76.98,21,0,0,3,0,-0.4911545755568933,0,8,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000169,C0051,B0250,D0068,HK,88.04,18,0,0,4,0,-0.7021949152542374,0,6,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000173,C0116,B0117,D0131,GB,155.19,10,0,0,2,0,-0.37381982173174877,0,7,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000177,C0108,B0250,D0049,HK,65.83,19,0,0,3,0,-0.6283564571544057,0,6,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000181,C0141,B0254,D0069,DE,323.61,18,0,1,3,0,0.014176184612771703,0,6,1,5,0,0,20.0,Low,"cross-border, shared device"
T000187,C0025,B0146,D0067,ID,42.57,0,0,0,5,0,-0.6765473233995584,1,11,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000196,C0014,B0154,D0030,US,71.8,1,0,0,3,0,-0.7584878048780486,1,4,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000197,C0052,B0161,D0090,SG,214.8,0,0,0,3,0,0.0,1,4,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000202,C0137,B0063,D0039,HK,87.66,22,0,1,3,0,0.0,0,12,1,5,0,0,20.0,Low,"cross-border, shared device"
T000211,C0040,B0016,D0174,ID,191.56,0,0,0,3,0,0.0,1,9,1,6,0,0,20.0,Low,"odd-hour activity, shared device"
T000215,C0111,B0152,D0019,SG,132.43,6,0,1,3,0,-0.4300916252072967,0,9,1,5,0,0,20.0,Low,"cross-border, shared device"
T000222,C0069,B0258,D0071,ID,80.78,19,0,1,5,0,-0.7285559124360733,0,8,1,3,0,0,20.0,Low,"cross-border, shared device"
T000225,C0109,B0067,D0165,HK,114.04,0,0,0,2,0,-0.17357810466629492,1,6,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000232,C0129,B0048,D0122,HK,77.88,17,0,1,2,0,-0.279543422184007,0,8,1,6,0,0,20.0,Low,"cross-border, shared device"
T000237,C0100,B0111,D0061,MY,45.22,10,0,1,2,0,-0.6745,0,8,1,5,0,0,20.0,Low,"cross-border, shared device"
T000250,C0007,B0027,D0060,SG,72.82,1,0,1,1,0,-0.6670475638676295,1,3,0,5,0,0,20.0,Low,"cross-border, odd-hour activity"
T000254,C0050,B0064,D0067,DE,55.64,16,0,0,2,0,-0.8199622252747253,0,11,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000257,C0102,B0256,D0011,TH,38.01,12,0,0,3,0,-0.6745,0,11,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000259,C0027,B0069,D0121,ID,65.25,16,0,1,3,0,-0.8261524814896269,0,6,1,6,0,0,20.0,Low,"cross-border, shared device"
T000261,C0120,B0205,D0078,MY,45.58,15,0,1,4,0,-0.8944301187214612,0,10,1,2,0,0,20.0,Low,"cross-border, shared device"
T000264,C0139,B0014,D0089,ID,40.38,5,0,1,3,0,-0.6727486416310046,0,7,1,6,0,0,20.0,Low,"cross-border, shared device"
T000268,C0053,B0100,D0173,TH,83.62,15,0,1,2,0,-0.6745000000000001,0,8,1,4,0,0,20.0,Low,"cross-border, shared device"
T000273,C0023,B0117,D0153,ID,105.34,14,0,0,2,0,0.0,0,6,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000278,C0118,B0103,D0158,ID,154.66,14,0,0,6,0,-0.13471761738859145,0,5,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000282,C0073,B0001,D0019,ID,410.34,10,0,0,3,0,-0.5195327325186849,0,9,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000290,C0072,B0132,D0176,HK,28.18,3,0,0,3,0,-0.956784294581212,1,7,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000302,C0124,B0068,D0143,ID,91.4,0,0,0,2,0,-0.08688614163614153,1,11,1,2,0,0,20.0,Low,"odd-hour activity, shared device"
T000314,C0043,B0086,D0094,CN,63.83,21,0,1,4,0,-0.8064691951873633,0,8,1,3,0,0,20.0,Low,"cross-border, shared device"
T000322,C0017,B0185,D0120,ID,102.48,13,0,1,2,0,-0.07917944836865108,0,4,1,3,0,0,20.0,Low,"cross-border, shared device"
T000327,C0036,B0083,D0025,SG,105.91,6,0,0,5,0,-0.6824728132387707,0,5,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000328,C0006,B0036,D0008,SG,165.25,12,0,0,2,0,-0.3507481559854897,0,4,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000329,C0022,B0006,D0105,ID,49.79,5,0,1,3,0,-0.6422641558441559,0,6,1,4,0,0,20.0,Low,"cross-border, shared device"
T000340,C0143,B0161,D0062,DE,124.28,3,0,0,5,0,-0.604237923703791,1,7,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000342,C0044,B0063,D0018,SG,21.83,18,0,1,1,0,-0.8553771535580525,0,9,1,5,0,0,20.0,Low,"cross-border, shared device"
T000356,C0149,B0043,D0156,DE,98.88,22,0,0,1,0,-0.19640880829015556,0,9,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000362,C0134,B0066,D0078,ID,82.85,3,0,0,4,0,-0.7948962710581109,1,10,1,7,0,0,20.0,Low,"odd-hour activity, shared device"
T000376,C0015,B0083,D0055,CN,54.11,12,0,0,1,0,-0.2896298735511064,0,5,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000380,C0040,B0156,D0009,TH,124.69,0,0,0,5,0,-0.6745,1,5,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000383,C0143,B0134,D0137,DE,351.83,6,0,1,4,0,0.0,0,9,1,7,0,0,20.0,Low,"cross-border, shared device"
T000397,C0007,B0171,D0156,ID,114.29,13,0,0,4,0,-0.36553290395602017,0,9,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000398,C0030,B0188,D0102,HK,151.26,3,0,0,2,0,-0.29776433685276255,1,11,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000399,C0043,B0219,D0127,ID,143.35,3,0,0,2,0,-0.6745,1,9,1,2,0,0,20.0,Low,"odd-hour activity, shared device"
T000402,C0117,B0192,D0080,MY,156.99,0,0,0,3,0,-0.6520898001858736,1,4,1,7,0,0,20.0,Low,"odd-hour activity, shared device"
T000404,C0146,B0083,D0012,ID,115.95,7,0,0,3,0,0.0,0,6,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000405,C0075,B0033,D0031,SG,241.77,19,0,1,4,0,0.0,0,9,1,6,0,0,20.0,Low,"cross-border, shared device"
T000409,C0141,B0062,D0142,ID,318.66,2,0,0,3,0,0.0,1,6,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000424,C0088,B0005,D0175,ID,79.72,0,0,0,3,0,-1.3064062926991393,1,6,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000425,C0063,B0144,D0111,NL,87.85,6,0,0,3,0,-0.3808021523178807,0,10,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000441,C0146,B0187,D0079,SG,82.77,17,0,1,5,0,-0.3121326359832637,0,8,1,6,0,0,20.0,Low,"cross-border, shared device"
T000447,C0048,B0089,D0155,ID,112.38,14,0,0,2,0,-0.4950144973461143,0,6,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000448,C0144,B0172,D0070,CN,186.02,15,0,1,4,0,-0.20310380922398866,0,6,1,4,0,0,20.0,Low,"cross-border, shared device"
T000457,C0023,B0220,D0102,MY,89.05,16,0,1,2,0,-0.206185119159317,0,11,1,6,0,0,20.0,Low,"cross-border, shared device"
T000460,C0016,B0066,D0080,SG,66.98,1,0,0,1,0,-0.6745,1,4,1,7,0,0,20.0,Low,"odd-hour activity, shared device"
T000461,C0109,B0161,D0035,GB,52.09,16,0,1,3,0,-0.5619892870422012,0,10,1,5,0,0,20.0,Low,"cross-border, shared device"
T000467,C0025,B0195,D0057,US,90.53,8,0,0,3,0,-0.2302308222958057,0,4,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000479,C0100,B0240,D0156,NL,19.64,23,0,0,4,0,-0.9108521917808219,1,9,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000482,C0125,B0004,D0043,ID,49.12,5,0,1,3,0,-0.7874020635899736,0,7,1,1,0,0,20.0,Low,"cross-border, shared device"
T000483,C0038,B0010,D0101,SG,158.46,2,0,0,1,0,0.0,1,8,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000491,C0140,B0201,D0027,TH,55.79,22,0,0,4,0,-0.37522306601863115,0,5,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000500,C0064,B0250,D0037,GB,105.54,19,0,0,2,0,-0.077195670414499,0,9,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000502,C0098,B0047,D0144,US,41.3,23,0,0,3,0,-1.1496646397081183,1,10,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000509,C0041,B0064,D0023,CN,155.48,17,0,0,4,0,-0.4339854918141888,0,9,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000513,C0127,B0228,D0003,SG,106.81,14,0,0,1,0,-0.0076353688447267955,0,9,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000516,C0016,B0228,D0079,SG,86.63,18,0,0,2,0,-0.37970629448398585,0,8,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000518,C0010,B0099,D0170,US,30.53,2,0,0,2,0,-0.6745,1,8,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000525,C0048,B0139,D0076,ID,57.79,20,0,0,1,0,-0.7867118355383032,0,8,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000531,C0090,B0202,D0032,CN,37.29,0,0,0,3,0,-0.9452355204999237,1,6,1,7,0,0,20.0,Low,"odd-hour activity, shared device"
T000539,C0082,B0001,D0162,CN,109.6,5,0,0,2,0,-0.45803550203315596,0,5,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000544,C0027,B0006,D0034,SG,17.51,0,0,0,1,0,-1.0622101752070965,1,12,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000556,C0076,B0083,D0179,US,162.31,9,0,0,1,0,-0.013104227585864959,0,6,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000566,C0036,B0243,D0107,GB,117.75,12,0,1,1,0,-0.5714162147128355,0,4,1,6,0,0,20.0,Low,"cross-border, shared device"
T000570,C0086,B0051,D0115,HK,280.3,2,0,0,3,0,0.0,1,7,1,1,0,0,20.0,Low,"odd-hour activity, shared device"
T000574,C0008,B0103,D0176,ID,123.81,7,0,0,2,0,-0.5976701221011227,0,7,1,10,1,0,20.0,Low,"shared device, beneficiary concentration"
T000584,C0008,B0248,D0148,ID,231.94,2,0,0,2,0,0.0,1,6,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000592,C0136,B0229,D0115,US,59.12,17,0,1,2,0,-0.6725314846705851,0,7,1,4,0,0,20.0,Low,"cross-border, shared device"
T000595,C0049,B0124,D0138,CN,39.5,1,0,0,2,0,-0.7493061909681226,1,8,1,5,0,0,20.0,Low,"odd-hour activity, shared device"
T000603,C0111,B0118,D0167,US,39.03,16,0,0,1,0,-1.1763401445155177,0,12,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000612,C0070,B0170,D0091,TH,113.7,12,0,0,2,0,-0.18878721456787745,0,9,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000619,C0010,B0036,D0108,ID,45.39,16,0,0,5,0,-0.2126073732718893,0,8,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000621,C0066,B0081,D0003,ID,27.0,2,0,0,3,0,-0.6965035060975611,1,9,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000623,C0025,B0079,D0070,US,115.27,22,0,1,2,0,0.0,0,6,1,7,0,0,20.0,Low,"cross-border, shared device"
T000629,C0076,B0160,D0041,CN,166.23,16,0,1,4,0,0.013104227585865148,0,10,1,4,0,0,20.0,Low,"cross-border, shared device"
T000630,C0055,B0255,D0161,US,42.26,11,0,1,5,0,-1.033319485953377,0,5,1,5,0,0,20.0,Low,"cross-border, shared device"
T000631,C0111,B0092,D0132,DE,125.23,3,0,0,5,0,-0.4876182776593224,1,6,1,2,0,0,20.0,Low,"odd-hour activity, shared device"
T000635,C0028,B0107,D0018,GB,45.13,16,0,1,3,0,-0.6745,0,9,1,6,0,0,20.0,Low,"cross-border, shared device"
T000640,C0143,B0144,D0036,US,213.42,17,0,0,1,0,-0.36753491988504383,0,7,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000641,C0101,B0111,D0003,TH,138.05,11,0,1,2,0,0.0,0,9,1,5,0,0,20.0,Low,"cross-border, shared device"
T000643,C0129,B0212,D0059,ID,22.24,5,0,0,8,0,-1.3551862997993696,0,3,0,5,0,1,20.0,Low,high velocity
T000645,C0116,B0193,D0034,HK,178.76,11,0,0,3,0,-0.30278968590831923,0,12,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000655,C0083,B0028,D0141,CN,181.85,20,0,1,3,0,0.0,0,6,1,6,0,0,20.0,Low,"cross-border, shared device"
T000662,C0111,B0077,D0056,GB,101.84,16,0,0,4,0,-0.6745,0,7,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000670,C0020,B0201,D0013,SG,36.98,19,0,0,1,0,-0.9258704273706643,0,9,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000674,C0015,B0244,D0141,HK,28.57,15,0,1,2,0,-0.6526800316122233,0,6,1,6,0,0,20.0,Low,"cross-border, shared device"
T000677,C0088,B0061,D0020,ID,142.75,5,0,0,1,0,-0.9924084715092877,0,7,1,8,1,0,20.0,Low,"shared device, beneficiary concentration"
T000685,C0026,B0160,D0061,DE,73.6,2,0,0,1,0,-0.30403865011475073,1,8,1,4,0,0,20.0,Low,"odd-hour activity, shared device"
T000690,C0118,B0117,D0084,CN,61.35,8,0,0,2,0,-0.7892607508709898,0,9,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000694,C0142,B0184,D0044,MY,155.45,4,0,0,1,0,0.0,1,10,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000713,C0110,B0001,D0011,ID,33.88,13,0,0,2,0,-0.8859434325913077,0,11,1,9,1,0,20.0,Low,"shared device, beneficiary concentration"
T000715,C0139,B0086,D0066,ID,100.18,1,0,0,2,0,-0.2848551954608837,1,5,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
T000724,C0018,B0113,D0110,CN,117.58,5,0,1,4,0,-0.16493775360685287,0,6,1,3,0,0,20.0,Low,"cross-border, shared device"
T000728,C0014,B0033,D0163,MY,150.64,17,0,1,3,0,0.0,0,4,1,6,0,0,20.0,Low,"cross-border, shared device"
T000733,C0139,B0217,D0137,GB,30.51,3,0,0,2,0,-0.7367705197865075,1,9,1,3,0,0,20.0,Low,"odd-hour activity, shared device"
